ChargeCode,InstallationNo,LineNo,ChargeCardNo,Date,Time,Destination,CalledNo,Duration,TxtDirectRebate,Cost
Local         ,2890735600,90735600/0001  ,,28/11/2006,12:30,Belfast,028 9045 5377     ,00:02:56,0,0.15
Local         ,2890735600,90735600/0001  ,,28/11/2006,12:30,Belfast,028 9054 2295     ,00:06:13,0,0.28
Local         ,2890735600,90735600/0001  ,,28/11/2006,12:44,Belfast,028 9066 2366     ,00:00:48,0,0.065
Local         ,2890735600,90735600/0001  ,,28/11/2006,12:46,Belfast,028 9057 9000     ,00:02:34,0,0.135
Mobile        ,2890735600,90735600/0001  ,,28/11/2006,12:47,Mobile Phone,07836 503982      ,00:02:52,0,0.42
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,12:53,Mountfield,028 8077 1693     ,00:01:20,0,0.14
Local         ,2890735600,90735600/0001  ,,28/11/2006,12:54,Belfast,028 9027 9090     ,00:02:27,0,0.13
Local         ,2890735600,90735600/0001  ,,28/11/2006,12:57,Belfast,028 9094 2502     ,00:00:04,0,0.035
Local         ,2890735600,90735600/0001  ,,28/11/2006,13:02,Belfast,028 9097 6764     ,00:05:41,0,0.26
0845 numbers       ,2890735600,90735600/0001  ,,28/11/2006,13:04,0845 Numbers,08453 891400      ,00:00:32,0,0.05
Mobile        ,2890735600,90735600/0001  ,,28/11/2006,13:09,Mobile Phone,07825 178152      ,00:04:57,0,0.705
Mobile        ,2890735600,90735600/0001  ,,28/11/2006,13:13,Mobile Phone,07968 185481      ,00:00:21,0,0.075
Local         ,2890735600,90735600/0001  ,,28/11/2006,13:16,Belfast,028 9032 3333     ,00:00:23,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,13:19,Earls Barton,01604 811577      ,00:01:20,0,0.14
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,13:21,Ballymena,028 2565 6000     ,00:00:26,0,0.065
Mobile        ,2890735600,90735600/0001  ,,28/11/2006,13:21,Mobile Phone,07920 187557      ,00:00:29,0,0.1
Local         ,2890735600,90735600/0001  ,,28/11/2006,13:32,Belfast,028 9035 6655     ,00:00:42,0,0.06
Local         ,2890735600,90735600/0001  ,,28/11/2006,13:33,Comber,028 9187 8982     ,00:01:15,0,0.08
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,13:35,Londonderry,028 7128 7000     ,00:01:07,0,0.12
Mobile        ,2890735600,90735600/0001  ,,28/11/2006,13:36,Mobile Phone,07782 333333      ,00:10:21,0,2.03
Mobile        ,2890735600,90735600/0001  ,,28/11/2006,13:39,Mobile Phone,07890 680155      ,00:00:47,0,0.125
Mobile        ,2890735600,90735600/0001  ,,28/11/2006,13:46,Mobile Phone,07880 504469      ,00:00:44,0,0.13
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,13:47,Seaforde,028 4481 1685     ,00:01:04,0,0.12
Local         ,2890735600,90735600/0001  ,,28/11/2006,13:47,Belfast,028 9087 2030     ,00:03:46,0,0.185
Local         ,2890735600,90735600/0001  ,,28/11/2006,13:47,Belfast,028 9046 6888     ,00:01:02,0,0.075
Mobile        ,2890735600,90735600/0001  ,,28/11/2006,13:49,Mobile Phone,07779 580534      ,00:08:30,0,1.03
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,13:53,Magherafelt,028 7963 2465     ,00:04:51,0,0.42
Local         ,2890735600,90735600/0001  ,,28/11/2006,13:55,Newtownards,028 9181 0555     ,00:00:02,0,0.035
Mobile        ,2890735600,90735600/0001  ,,28/11/2006,13:58,Mobile Phone,07909 958323      ,00:03:02,0,0.445
Mobile        ,2890735600,90735600/0001  ,,28/11/2006,14:01,Mobile Phone,07968 185481      ,00:01:20,0,0.19
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,14:09,Enniskillen,028 6632 3004     ,00:00:45,0,0.09
Local         ,2890735600,90735600/0001  ,,28/11/2006,14:10,Hillsborough,028 9268 8777     ,00:01:13,0,0.08
Local         ,2890735600,90735600/0001  ,,28/11/2006,14:23,Belfast,028 9073 5555     ,00:03:29,0,0.17
Local         ,2890735600,90735600/0001  ,,28/11/2006,14:32,Belfast,028 9032 3333     ,00:08:08,0,0.36
Mobile        ,2890735600,90735600/0001  ,,28/11/2006,14:36,Mobile Phone,07920 832282      ,00:03:28,0,0.5
Mobile        ,2890735600,90735600/0001  ,,28/11/2006,14:44,Mobile Phone,07909 958323      ,00:00:41,0,0.125
0845 numbers       ,2890735600,90735600/0001  ,,28/11/2006,14:48,0845 Numbers,08457 404404      ,00:04:07,0,0.139
Local         ,2890735600,90735600/0001  ,,28/11/2006,14:49,Belfast,028 9053 4157     ,00:00:13,0,0.04
Local         ,2890735600,90735600/0001  ,,28/11/2006,14:50,Lisburn,028 9264 0088     ,00:01:35,0,0.095
Local         ,2890735600,90735600/0001  ,,28/11/2006,14:50,Belfast,028 9053 4157     ,00:00:13,0,0.04
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,14:51,Seaforde,028 4481 1685     ,00:02:34,0,0.24
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,14:53,Glasgow,0141 353 0800     ,00:02:38,0,0.245
0845 numbers       ,2890735600,90735600/0001  ,,28/11/2006,14:56,0845 Numbers,08457 404404      ,00:07:19,0,0.246
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,14:56,Omagh,028 8224 1802     ,00:00:05,0,0.04
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,15:00,Romford,01708 714021      ,00:00:05,0,0.04
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,15:00,Romford,01708 737010      ,00:03:59,0,0.35
0845 numbers       ,2890735600,90735600/0001  ,,28/11/2006,15:04,0845 Numbers,08456 010436      ,00:06:34,0,0.221
Mobile        ,2890735600,90735600/0001  ,,28/11/2006,15:05,Mobile Phone,07787 572241      ,00:00:28,0,0.095
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,15:11,Omagh,028 8225 8006     ,00:01:42,0,0.17
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,15:11,Beragh,028 8075 8234     ,00:00:26,0,0.065
Local         ,2890735600,90735600/0001  ,,28/11/2006,15:11,Belfast,028 9057 9000     ,00:01:25,0,0.09
Local         ,2890735600,90735600/0001  ,,28/11/2006,15:13,Belfast,028 9066 2366     ,00:01:22,0,0.085
Local         ,2890735600,90735600/0001  ,,28/11/2006,15:13,Belfast,028 9024 1818     ,00:01:32,0,0.095
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,15:13,Pomeroy,028 8775 8848     ,00:00:16,0,0.055
Local         ,2890735600,90735600/0001  ,,28/11/2006,15:15,Belfast,028 9046 7783     ,00:00:35,0,0.055
Local         ,2890735600,90735600/0001  ,,28/11/2006,15:17,Belfast,028 9053 3350     ,00:03:46,0,0.185
0845 numbers       ,2890735600,90735600/0001  ,,28/11/2006,15:19,0845 Numbers,08453 891400      ,00:00:42,0,0.05
Local         ,2890735600,90735600/0001  ,,28/11/2006,15:22,Carryduff,028 9081 3105     ,00:00:50,0,0.065
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,15:24,Dungannon,028 8772 5544     ,00:02:26,0,0.225
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,15:25,Coleraine,028 7032 7112     ,00:00:52,0,0.1
Local         ,2890735600,90735600/0001  ,,28/11/2006,15:26,Belfast,028 9046 9544     ,00:03:15,0,0.16
Mobile        ,2890735600,90735600/0001  ,,28/11/2006,15:28,Mobile Phone,07788 146213      ,00:01:01,0,0.17
Local         ,2890735600,90735600/0001  ,,28/11/2006,15:28,Newtownards,028 9181 8822     ,00:01:00,0,0.07
Local         ,2890735600,90735600/0001  ,,28/11/2006,15:30,Belfast,028 9045 0111     ,00:00:17,0,0.045
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,15:30,Kislingbury,01604 839000      ,00:06:27,0,0.55
Local         ,2890735600,90735600/0001  ,,28/11/2006,15:33,Newtownards,028 9181 3173     ,00:03:45,0,0.18
Local         ,2890735600,90735600/0001  ,,28/11/2006,15:34,Glengormley,028 9083 3789     ,00:00:25,0,0.05
Local         ,2890735600,90735600/0001  ,,28/11/2006,15:35,Belfast,028 9089 3996     ,00:00:03,0,0.035
0870 numbers      ,2890735600,90735600/0001  ,,28/11/2006,15:35,0870 Numbers,08704 781450      ,00:02:26,0,0.164
Local         ,2890735600,90735600/0001  ,,28/11/2006,15:39,Newtownards,028 9182 0914     ,00:00:21,0,0.045
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,15:41,Londonderry,028 7126 9109     ,00:00:38,0,0.085
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,15:43,Portrush,028 7082 2115     ,00:01:04,0,0.12
Local         ,2890735600,90735600/0001  ,,28/11/2006,15:46,Bangor NI,028 9145 0931     ,00:00:30,0,0.05
Mobile        ,2890735600,90735600/0001  ,,28/11/2006,15:47,Mobile Phone,07706 919674      ,00:04:47,0,0.56
Local         ,2890735600,90735600/0001  ,,28/11/2006,15:50,Belfast,028 9057 9000     ,00:05:25,0,0.25
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,15:52,Ballymena,028 2565 6692     ,00:04:09,0,0.365
Mobile        ,2890735600,90735600/0001  ,,28/11/2006,15:53,Mobile Phone,07920 187557      ,00:02:59,0,0.435
Local         ,2890735600,90735600/0001  ,,28/11/2006,15:54,Belfast,028 9034 2433     ,00:01:13,0,0.08
Local         ,2890735600,90735600/0001  ,,28/11/2006,15:57,Carrickfergu,028 9335 1644     ,00:01:10,0,0.08
Local         ,2890735600,90735600/0001  ,,28/11/2006,16:02,Ballyclare,028 9335 2255     ,00:01:32,0,0.095
Local         ,2890735600,90735600/0001  ,,28/11/2006,16:05,Belfast,028 9053 4136     ,00:00:13,0,0.04
Local         ,2890735600,90735600/0001  ,,28/11/2006,16:08,Belfast,028 9057 9000     ,00:06:22,0,0.285
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,16:08,Kilkeel,028 4176 3284     ,00:05:00,0,0.43
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,16:12,Enniskillen,028 6632 3004     ,00:00:12,0,0.05
0870 numbers      ,2890735600,90735600/0001  ,,28/11/2006,16:14,0870 Numbers,08701 682191      ,00:00:32,0,0.05
Local         ,2890735600,90735600/0001  ,,28/11/2006,16:17,Belfast,028 9053 4157     ,00:00:26,0,0.05
Local         ,2890735600,90735600/0001  ,,28/11/2006,16:17,Belfast,028 9027 9090     ,00:00:26,0,0.05
Local         ,2890735600,90735600/0001  ,,28/11/2006,16:19,Belfast,028 9053 3350     ,00:00:46,0,0.065
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,16:19,London,020 7538 8230     ,00:06:38,0,0.565
Local         ,2890735600,90735600/0001  ,,28/11/2006,16:23,Belfast,028 9053 4157     ,00:00:39,0,0.06
Local         ,2890735600,90735600/0001  ,,28/11/2006,16:24,Belfast,028 9057 9000     ,00:05:54,0,0.27
Intnl         ,2890735600,90735600/0001  ,,28/11/2006,16:36,Irish Rp mbl,3.53862E+11,00:01:09,0,0.55
Local         ,2890735600,90735600/0001  ,,28/11/2006,16:37,Belfast,028 9057 9000     ,00:00:30,0,0.05
Mobile        ,2890735600,90735600/0001  ,,28/11/2006,16:41,Mobile Phone,07899 915353      ,00:00:53,0,0.15
Mobile        ,2890735600,90735600/0001  ,,28/11/2006,16:42,Mobile Phone,07803 077511      ,00:00:19,0,0.065
Local         ,2890735600,90735600/0001  ,,28/11/2006,16:44,Belfast,028 9057 9000     ,00:01:02,0,0.075
Mobile        ,2890735600,90735600/0001  ,,28/11/2006,17:00,Mobile Phone,07919 496126      ,00:00:48,0,0.14
Local         ,2890735600,90735600/0001  ,,28/11/2006,17:02,Belfast,028 9044 5500     ,00:00:13,0,0.04
Local         ,2890735600,90735600/0001  ,,28/11/2006,17:04,Belfast,028 9027 9090     ,00:02:47,0,0.145
Intnl         ,2890735600,90735600/0001  ,,28/11/2006,17:05,USA,16177864658,00:46:13,0,11.585
Local         ,2890735600,90735600/0001  ,,28/11/2006,17:16,Belfast,028 9045 3345     ,00:04:54,0,0.23
Local         ,2890735600,90735600/0001  ,,28/11/2006,17:16,Belfast,028 9066 2366     ,00:00:45,0,0.06
Intnl         ,2890735600,90735600/0001  ,,28/11/2006,17:51,USA,16177864658,00:00:19,0,0.11
Intnl         ,2890735600,90735600/0001  ,,28/11/2006,17:52,USA,16177864658,00:28:57,0,7.27
Ntnl          ,2890735600,90735600/0001  ,,28/11/2006,18:07,Portstewart,028 7083 3532     ,00:03:38,0,0.18
Mobile        ,2890735600,90735600/0001  ,,28/11/2006,21:03,Mobile Phone,07746 883459      ,00:33:05,0,3.475
Local         ,2890735600,90735600/0001  ,,29/11/2006,07:44,Belfast,028 9053 4136     ,00:00:24,0,0.035
Local         ,2890735600,90735600/0001  ,,29/11/2006,08:31,Belfast,028 9053 4571     ,00:00:12,0,0.04
Ntnl          ,2890735600,90735600/0001  ,,29/11/2006,08:31,London,020 7529 3954     ,00:01:10,0,0.125
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:01,Belfast,028 9060 2707     ,00:00:21,0,0.045
Mobile        ,2890735600,90735600/0001  ,,29/11/2006,09:04,Mobile Phone,07917 544421      ,00:03:30,0,0.505
Mobile        ,2890735600,90735600/0001  ,,29/11/2006,09:09,Mobile Phone,07920 186336      ,00:01:17,0,0.205
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:10,Belfast,028 9023 4444     ,00:07:24,0,0.33
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:15,Belfast,028 9066 2366     ,00:00:24,0,0.05
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:20,Belfast,028 9045 3345     ,00:00:10,0,0.04
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:21,Belfast,028 9045 3345     ,00:00:51,0,0.065
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:21,Belfast,028 9023 0212     ,00:02:31,0,0.135
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:23,Belfast,028 9045 3345     ,00:04:34,0,0.215
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:25,Moira,028 9261 6949     ,00:06:38,0,0.3
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:25,Moira,028 9261 6949     ,00:03:54,0,0.19
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:27,Holywood,028 9042 5859     ,00:03:28,0,0.17
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:30,Belfast,028 9053 4422     ,00:03:28,0,0.17
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:31,Belfast,028 9053 4136     ,00:00:21,0,0.045
Ntnl          ,2890735600,90735600/0001  ,,29/11/2006,09:36,Banbridge,028 4066 2000     ,00:00:58,0,0.11
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:39,Belfast,028 9024 3686     ,00:01:52,0,0.105
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:39,Belfast,028 9053 4422     ,00:00:15,0,0.04
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:41,Carryduff,028 9081 3105     ,00:00:38,0,0.06
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:43,Belfast,028 9028 4800     ,00:01:51,0,0.105
Mobile        ,2890735600,90735600/0001  ,,29/11/2006,09:43,Mobile Phone,07917 364182      ,00:00:25,0,0.09
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:48,Ballynahinch,028 9756 2220     ,00:04:36,0,0.215
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:48,Carrickfergu,028 9335 1644     ,00:01:53,0,0.11
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:50,Moira,028 9261 6949     ,00:02:42,0,0.14
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:50,Carrickfergu,028 9335 1644     ,00:03:30,0,0.17
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:50,Lisburn,028 9267 7433     ,00:02:19,0,0.125
Mobile        ,2890735600,90735600/0001  ,,29/11/2006,09:52,Mobile Phone,07775 725170      ,00:01:05,0,0.18
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:55,Belfast,028 9060 2707     ,00:19:02,0,0.795
Local         ,2890735600,90735600/0001  ,,29/11/2006,09:59,Comber,028 9187 2537     ,00:01:26,0,0.09
Ntnl          ,2890735600,90735600/0001  ,,29/11/2006,10:01,Lurgan,028 3832 2452     ,00:00:20,0,0.06
Local         ,2890735600,90735600/0001  ,,29/11/2006,10:06,Belfast,028 9057 9000     ,00:00:54,0,0.07
Intnl         ,2890735600,90735600/0001  ,,29/11/2006,10:09,Ireland Rep,35316427125,00:00:45,0,0.09
Local         ,2890735600,90735600/0001  ,,29/11/2006,10:09,Belfast,028 9066 6630     ,00:00:43,0,0.06
Mobile        ,2890735600,90735600/0001  ,,29/11/2006,10:10,Mobile Phone,07876 193008      ,00:10:45,0,1.49
Local         ,2890735600,90735600/0001  ,,29/11/2006,10:10,Belfast,028 9066 6630     ,00:02:56,0,0.15
Local         ,2890735600,90735600/0001  ,,29/11/2006,10:13,Belfast,028 9097 6764     ,00:09:00,0,0.39
Local         ,2890735600,90735600/0001  ,,29/11/2006,10:14,Crumlin,028 9445 2389     ,00:01:21,0,0.085
Local         ,2890735600,90735600/0001  ,,29/11/2006,10:23,Belfast,028 9053 4157     ,00:00:19,0,0.045
Local         ,2890735600,90735600/0001  ,,29/11/2006,10:26,Lisburn,028 9262 5611     ,00:02:59,0,0.15
Mobile        ,2890735600,90735600/0001  ,,29/11/2006,10:27,Mobile Phone,07729 785152      ,00:05:31,0,0.64
Mobile        ,2890735600,90735600/0001  ,,29/11/2006,10:38,Mobile Phone,07968 185481      ,00:00:19,0,0.07
Mobile        ,2890735600,90735600/0001  ,,29/11/2006,10:39,Mobile Phone,07706 919674      ,00:00:01,0,0.035
Local         ,2890735600,90735600/0001  ,,29/11/2006,10:40,Belfast,028 9060 2707     ,00:03:18,0,0.165
Local         ,2890735600,90735600/0001  ,,29/11/2006,10:41,Belfast,028 9053 4157     ,00:00:36,0,0.055
Local         ,2890735600,90735600/0001  ,,29/11/2006,10:44,Lisburn,028 9264 0088     ,00:00:34,0,0.055
Local         ,2890735600,90735600/0001  ,,29/11/2006,10:44,Belfast,028 9073 8000     ,00:00:49,0,0.065
Local         ,2890735600,90735600/0001  ,,29/11/2006,10:45,Belfast,028 9046 3300     ,00:07:22,0,0.325
Local         ,2890735600,90735600/0001  ,,29/11/2006,10:47,Belfast,028 9060 2707     ,00:00:44,0,0.06
Local         ,2890735600,90735600/0001  ,,29/11/2006,10:48,Glengormley,028 9083 8999     ,00:01:58,0,0.11
Local         ,2890735600,90735600/0001  ,,29/11/2006,10:49,Belfast,028 9080 8220     ,00:01:17,0,0.085
Local         ,2890735600,90735600/0001  ,,29/11/2006,10:54,Belfast,028 9078 9000     ,00:00:44,0,0.06
Local         ,2890735600,90735600/0001  ,,29/11/2006,10:58,Belfast,028 9037 0030     ,00:03:23,0,0.17
Local         ,2890735600,90735600/0001  ,,29/11/2006,11:02,Comber,028 9187 8982     ,00:00:17,0,0.045
Local         ,2890735600,90735600/0001  ,,29/11/2006,11:04,Antrim,028 9446 1509     ,00:00:13,0,0.04
Local         ,2890735600,90735600/0001  ,,29/11/2006,11:10,Newtownards,028 9181 0555     ,00:01:02,0,0.075
Local         ,2890735600,90735600/0001  ,,29/11/2006,11:14,Belfast,028 9045 5188     ,00:00:12,0,0.04
0845 numbers       ,2890735600,90735600/0001  ,,29/11/2006,11:16,0845 Numbers,08455 842950      ,00:00:50,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,29/11/2006,11:16,Coleraine,028 7034 4036     ,00:01:12,0,0.13
Local         ,2890735600,90735600/0001  ,,29/11/2006,11:18,Belfast,028 9033 2288     ,00:00:22,0,0.045
Local         ,2890735600,90735600/0001  ,,29/11/2006,11:20,Glengormley,028 9083 8999     ,00:01:17,0,0.085
Ntnl          ,2890735600,90735600/0001  ,,29/11/2006,11:20,Downpatrick,028 4461 6698     ,00:00:04,0,0.04
Mobile        ,2890735600,90735600/0001  ,,29/11/2006,11:25,Mobile Phone,07768 323359      ,00:00:49,0,0.145
Ntnl          ,2890735600,90735600/0001  ,,29/11/2006,11:25,Downpatrick,028 4461 2565     ,00:01:04,0,0.12
Mobile        ,2890735600,90735600/0001  ,,29/11/2006,11:26,Mobile Phone,07825 178152      ,00:01:10,0,0.19
Local         ,2890735600,90735600/0001  ,,29/11/2006,11:32,Comber,028 9187 2537     ,00:00:42,0,0.06
Local         ,2890735600,90735600/0001  ,,29/11/2006,11:33,Carryduff,028 9081 4074     ,00:01:14,0,0.08
Local         ,2890735600,90735600/0001  ,,29/11/2006,11:34,Belfast,028 9024 3686     ,00:03:25,0,0.17
Ntnl          ,2890735600,90735600/0001  ,,29/11/2006,11:38,Toomebridge,028 7965 0471     ,00:02:13,0,0.21
Ntnl          ,2890735600,90735600/0001  ,,29/11/2006,11:41,Cookstown,028 8676 3120     ,00:00:18,0,0.055
Mobile        ,2890735600,90735600/0001  ,,29/11/2006,11:44,Mobile Phone,07779 326978      ,00:00:40,0,0.11
Local         ,2890735600,90735600/0001  ,,29/11/2006,11:44,Belfast,028 9027 5540     ,00:00:11,0,0.04
Ntnl          ,2890735600,90735600/0001  ,,29/11/2006,11:45,Coagh,028 8673 7348     ,00:03:28,0,0.31
0845 numbers       ,2890735600,90735600/0001  ,,29/11/2006,11:45,0845 Numbers,08451 231237      ,00:00:02,0,0.05
Local         ,2890735600,90735600/0001  ,,29/11/2006,11:47,Belfast,028 9024 3686     ,00:00:40,0,0.06
Ntnl          ,2890735600,90735600/0001  ,,29/11/2006,11:47,Ballymena,028 2565 6000     ,00:00:31,0,0.075
Local         ,2890735600,90735600/0001  ,,29/11/2006,11:48,Belfast,028 9024 3686     ,00:02:21,0,0.125
Ntnl          ,2890735600,90735600/0001  ,,29/11/2006,11:50,Cookstown,028 8676 6831     ,00:00:39,0,0.085
Ntnl          ,2890735600,90735600/0001  ,,29/11/2006,11:54,Banbridge,028 4066 2641     ,00:00:31,0,0.075
Ntnl          ,2890735600,90735600/0001  ,,29/11/2006,11:56,Banbridge,028 4066 2641     ,00:00:19,0,0.06
Ntnl          ,2890735600,90735600/0001  ,,29/11/2006,11:57,Newry,028 3026 0606     ,00:01:15,0,0.13
Local         ,2890735600,90735600/0001  ,,29/11/2006,11:57,Belfast,028 9053 4157     ,00:00:07,0,0.035
Local         ,2890735600,90735600/0001  ,,29/11/2006,12:03,Belfast,028 9024 9659     ,00:00:11,0,0.04
Local         ,2890735600,90735600/0001  ,,29/11/2006,12:03,Belfast,028 9060 2707     ,00:00:51,0,0.065
