ChargeCode,InstallationNo,LineNo,ChargeCardNo,Date,Time,Destination,CalledNo,Duration,TxtDirectRebate,Cost
Mobile        ,2890735600,90735600/0001  ,,18/08/2006,14:05,Mobile Phone,07740 816069      ,00:00:53,0,0.1
Local         ,2890735600,90735600/0001  ,,18/08/2006,14:05,Belfast,028 9026 1900     ,00:01:15,0,0.05
Local         ,2890735600,90735600/0001  ,,18/08/2006,14:08,Belfast,028 9080 9080     ,00:00:15,0,0.05
Local         ,2890735600,90735600/0001  ,,18/08/2006,14:08,Belfast,028 9066 0099     ,00:01:53,0,0.08
Local         ,2890735600,90735600/0001  ,,18/08/2006,14:12,Belfast,028 9023 0696     ,00:01:03,0,0.05
Local         ,2890735600,90735600/0001  ,,18/08/2006,14:23,Belfast,028 9024 9659     ,00:00:39,0,0.05
Local         ,2890735600,90735600/0001  ,,18/08/2006,14:26,Belfast,028 9062 8877     ,00:01:47,0,0.075
Local         ,2890735600,90735600/0001  ,,18/08/2006,14:31,Belfast,028 9062 8877     ,00:00:36,0,0.05
Mobile        ,2890735600,90735600/0001  ,,18/08/2006,14:32,Mobile Phone,07920 187555      ,00:00:28,0,0.065
Local         ,2890735600,90735600/0001  ,,18/08/2006,14:35,Belfast,028 9029 8237     ,00:00:25,0,0.05
0870 numbers      ,2890735600,90735600/0001  ,,18/08/2006,14:53,0870 Numbers,0870 9074798      ,00:00:35,0,0.05
Local         ,2890735600,90735600/0001  ,,18/08/2006,14:54,Whiteabbey,028 9086 1616     ,00:00:51,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,18/08/2006,15:00,Cookstown,028 8676 3616     ,00:00:45,0,0.06
Local         ,2890735600,90735600/0001  ,,18/08/2006,15:01,Belfast,028 9076 5505     ,00:00:32,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,18/08/2006,15:01,Cookstown,028 8676 5438     ,00:01:35,0,0.13
Local         ,2890735600,90735600/0001  ,,18/08/2006,15:01,Belfast,028 9027 9071     ,00:01:17,0,0.055
0870 numbers      ,2890735600,90735600/0001  ,,18/08/2006,15:03,0870 Numbers,0870 8500750      ,00:02:28,0,0.166
Ntnl          ,2890735600,90735600/0001  ,,18/08/2006,15:06,Coalisland,028 8774 8797     ,00:00:03,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,18/08/2006,15:06,Limavady,028 7772 2366     ,00:01:19,0,0.11
Local         ,2890735600,90735600/0001  ,,18/08/2006,15:08,Millisle,028 9186 1499     ,00:00:02,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,18/08/2006,15:14,Kilrea,028 2954 0191     ,00:00:17,0,0.05
Local         ,2890735600,90735600/0001  ,,18/08/2006,15:16,Lisburn,028 9266 2364     ,00:00:40,0,0.05
Mobile        ,2890735600,90735600/0001  ,,18/08/2006,15:19,Mobile Phone,07747 012191      ,00:01:31,0,0.21
Ntnl          ,2890735600,90735600/0001  ,,18/08/2006,15:23,Milton Keyns,01908 228102      ,00:09:13,0,0.74
Local         ,2890735600,90735600/0001  ,,18/08/2006,15:30,Belfast,028 9062 6558     ,00:01:49,0,0.075
Local         ,2890735600,90735600/0001  ,,18/08/2006,15:33,Belfast,028 9032 8391     ,00:00:23,0,0.05
0870 numbers      ,2890735600,90735600/0001  ,,18/08/2006,15:35,0870 Numbers,0870 9074798      ,00:03:14,0,0.218
Local         ,2890735600,90735600/0001  ,,18/08/2006,15:39,Belfast,028 9062 6558     ,00:01:59,0,0.08
Mobile        ,2890735600,90735600/0001  ,,18/08/2006,15:44,Mobile Phone,07917 733357      ,00:00:16,0,0.05
Mobile        ,2890735600,90735600/0001  ,,18/08/2006,15:47,Mobile Phone,07920 187555      ,00:00:26,0,0.06
Mobile        ,2890735600,90735600/0001  ,,18/08/2006,15:48,Mobile Phone,07710 836915      ,00:00:29,0,0.055
0870 numbers      ,2890735600,90735600/0001  ,,18/08/2006,15:48,0870 Numbers,0870 9080800      ,00:14:17,0,0.962
Intnl         ,2890735600,90735600/0001  ,,18/08/2006,15:49,Irish Rp mbl,3.53864E+11,00:02:24,0,1.08
Ntnl          ,2890735600,90735600/0001  ,,18/08/2006,15:57,Larne,028 2827 5933     ,00:00:06,0,0.05
Mobile        ,2890735600,90735600/0001  ,,18/08/2006,15:59,Mobile Phone,07740 433580      ,00:01:45,0,0.195
Local         ,2890735600,90735600/0001  ,,18/08/2006,16:10,Antrim,028 9446 4074     ,00:00:51,0,0.05
Intnl         ,2890735600,90735600/0001  ,,18/08/2006,16:13,Ireland Rep,35312958181,00:02:10,0,0.175
Intnl         ,2890735600,90735600/0001  ,,18/08/2006,16:15,Ireland Rep,35314800538,00:03:21,0,0.27
Local         ,2890735600,90735600/0001  ,,18/08/2006,16:17,Belfast,028 9045 6456     ,00:00:18,0,0.05
Local         ,2890735600,90735600/0001  ,,18/08/2006,16:18,Hillsborough,028 9268 0043     ,00:00:03,0,0.05
Mobile        ,2890735600,90735600/0001  ,,18/08/2006,16:19,Mobile Phone,07706 140200      ,00:00:27,0,0.05
Local         ,2890735600,90735600/0001  ,,18/08/2006,16:22,Millisle,028 9186 1499     ,00:00:03,0,0.05
Mobile        ,2890735600,90735600/0001  ,,18/08/2006,16:25,Mobile Phone,07730 674808      ,00:03:34,0,0.395
Ntnl          ,2890735600,90735600/0001  ,,18/08/2006,16:26,Crossmaglen,028 3086 8050     ,00:04:04,0,0.33
Mobile        ,2890735600,90735600/0001  ,,18/08/2006,16:30,Mobile Phone,07710 377061      ,00:04:11,0,0.465
Local         ,2890735600,90735600/0001  ,,18/08/2006,16:33,Belfast,028 9053 4555     ,00:00:17,0,0.05
Local         ,2890735600,90735600/0001  ,,18/08/2006,16:33,Belfast,028 9053 4555     ,00:00:24,0,0.05
Local         ,2890735600,90735600/0001  ,,18/08/2006,16:34,Belfast,028 9053 4555     ,00:00:23,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,18/08/2006,16:36,Portadown,028 3839 4222     ,00:00:13,0,0.05
Local         ,2890735600,90735600/0001  ,,18/08/2006,16:42,Belfast,028 9024 8922     ,00:04:44,0,0.19
Local         ,2890735600,90735600/0001  ,,18/08/2006,16:45,Belfast,028 9076 5505     ,00:00:23,0,0.05
0845 numbers       ,2890735600,90735600/0001  ,,18/08/2006,16:46,0845 Numbers,0845 4024000      ,00:03:39,0,0.123
Local         ,2890735600,90735600/0001  ,,18/08/2006,17:24,Belfast,028 9044 2429     ,00:00:22,0,0.05
Mobile        ,2890735600,90735600/0001  ,,18/08/2006,17:49,Mobile Phone,07879 436338      ,00:01:27,0,0.2
Local         ,2890735600,90735600/0001  ,,18/08/2006,18:31,Belfast,028 9044 2429     ,00:00:05,0,0.05
Local         ,2890735600,90735600/0001  ,,20/08/2006,11:55,Belfast,028 9044 2429     ,00:00:11,0,0.05
Local         ,2890735600,90735600/0001  ,,20/08/2006,14:55,Belfast,028 9044 2429     ,00:02:12,0,0.05
Local         ,2890735600,90735600/0001  ,,20/08/2006,14:58,Belfast,028 9044 2429     ,00:02:10,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,07:14,Belfast,028 9053 4555     ,00:01:39,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,07:16,Belfast,028 9053 4555     ,00:00:10,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,07:16,Belfast,028 9053 4555     ,00:00:10,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,08:27,Belfast,028 9044 2429     ,00:00:11,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,21/08/2006,08:44,Cookstown,028 8675 2356     ,00:01:58,0,0.16
Local         ,2890735600,90735600/0001  ,,21/08/2006,08:46,Belfast,028 9044 2429     ,00:00:25,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,08:49,Belfast,028 9044 2429     ,00:00:20,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,08:50,Bangor NI,028 9145 0111     ,00:15:53,0,0.64
Intnl         ,2890735600,90735600/0001  ,,21/08/2006,09:05,Ireland Rep,35316688777,00:01:18,0,0.105
Local         ,2890735600,90735600/0001  ,,21/08/2006,09:10,Killinchy,028 9754 2344     ,00:00:07,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,09:12,Belfast,028 9068 9000     ,00:02:43,0,0.11
Local         ,2890735600,90735600/0001  ,,21/08/2006,09:12,Belfast,028 9068 9006     ,00:00:04,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,09:14,Belfast,028 9077 8700     ,00:02:43,0,0.11
Mobile        ,2890735600,90735600/0001  ,,21/08/2006,09:18,Mobile Phone,07771 666774      ,00:00:41,0,0.095
Local         ,2890735600,90735600/0001  ,,21/08/2006,09:21,Glengormley,028 9084 8897     ,00:04:22,0,0.175
Local         ,2890735600,90735600/0001  ,,21/08/2006,09:22,Hillsborough,028 9268 9604     ,00:00:45,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,09:24,Hillsborough,028 9268 9006     ,00:00:58,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,09:25,Hillsborough,028 9268 9604     ,00:00:35,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,09:26,Hillsborough,028 9268 9006     ,00:03:42,0,0.15
Local         ,2890735600,90735600/0001  ,,21/08/2006,09:27,Belfast,028 9075 5005     ,00:00:28,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,09:30,Hillsborough,028 9268 9604     ,00:02:10,0,0.09
Ntnl          ,2890735600,90735600/0001  ,,21/08/2006,09:33,Ballymena,028 2565 2437     ,00:04:01,0,0.325
Local         ,2890735600,90735600/0001  ,,21/08/2006,09:52,Whiteabbey,028 9086 5181     ,00:03:16,0,0.135
Ntnl          ,2890735600,90735600/0001  ,,21/08/2006,09:53,Campsie,028 7186 1166     ,00:00:19,0,0.05
Mobile        ,2890735600,90735600/0001  ,,21/08/2006,09:54,Mobile Phone,07920 832227      ,00:03:50,0,0.52
Local         ,2890735600,90735600/0001  ,,21/08/2006,09:56,Belfast,028 9026 8828     ,00:17:48,0,0.715
Intnl         ,2890735600,90735600/0001  ,,21/08/2006,09:59,Germany,4.96976E+11,00:01:50,0,0.55
0870 numbers      ,2890735600,90735600/0001  ,,21/08/2006,10:01,0870 Numbers,0870 9074798      ,00:10:05,0,0.679
Mobile        ,2890735600,90735600/0001  ,,21/08/2006,10:01,Mobile Phone,07841 560744      ,00:00:58,0,0.11
Mobile        ,2890735600,90735600/0001  ,,21/08/2006,10:02,Mobile Phone,07747 012191      ,00:00:53,0,0.12
Local         ,2890735600,90735600/0001  ,,21/08/2006,10:03,Ballyclare,028 9332 6111     ,00:00:33,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,10:16,Castlereagh,028 9044 9101     ,00:03:02,0,0.125
Ntnl          ,2890735600,90735600/0001  ,,21/08/2006,10:35,Coleraine,028 7032 8555     ,00:03:53,0,0.315
Local         ,2890735600,90735600/0001  ,,21/08/2006,10:39,Belfast,028 9093 0012     ,00:03:26,0,0.14
Local         ,2890735600,90735600/0001  ,,21/08/2006,10:46,Belfast,028 9046 6199     ,00:00:14,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,10:46,Bangor NI,028 9145 0111     ,00:02:42,0,0.11
Mobile        ,2890735600,90735600/0001  ,,21/08/2006,10:48,Mobile Phone,07720 412887      ,00:01:57,0,0.215
Local         ,2890735600,90735600/0001  ,,21/08/2006,11:09,Belfast,028 9054 2295     ,00:01:23,0,0.06
Ntnl          ,2890735600,90735600/0001  ,,21/08/2006,11:10,Needham Mkt,01449 724250      ,00:05:54,0,0.475
Local         ,2890735600,90735600/0001  ,,21/08/2006,12:04,Hillsborough,028 9268 9604     ,00:01:27,0,0.06
Mobile        ,2890735600,90735600/0001  ,,21/08/2006,12:06,Mobile Phone,07920 187555      ,00:00:33,0,0.075
Local         ,2890735600,90735600/0001  ,,21/08/2006,12:12,Belfast,028 9026 8828     ,00:00:25,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,12:19,Belfast,028 9040 2296     ,00:00:50,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,12:58,Glengormley,028 9083 3187     ,00:00:04,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,13:14,Belfast,028 9079 0084     ,00:01:24,0,0.06
Local         ,2890735600,90735600/0001  ,,21/08/2006,13:18,Belfast,028 9080 8222     ,00:00:24,0,0.05
Intnl         ,2890735600,90735600/0001  ,,21/08/2006,13:35,Ntherlnd mbl,31614095402,00:00:07,0,0.065
Mobile        ,2890735600,90735600/0001  ,,21/08/2006,13:44,Mobile Phone,07920 832227      ,00:01:11,0,0.165
Local         ,2890735600,90735600/0001  ,,21/08/2006,13:54,Belfast,028 9065 4290     ,00:00:35,0,0.05
Mobile        ,2890735600,90735600/0001  ,,21/08/2006,14:00,Mobile Phone,07920 832227      ,00:00:46,0,0.105
Mobile        ,2890735600,90735600/0001  ,,21/08/2006,14:01,Mobile Phone,07729 912395      ,00:00:02,0,0.05
0870 numbers      ,2890735600,90735600/0001  ,,21/08/2006,14:02,0870 Numbers,0870 9074798      ,00:00:08,0,0.05
Mobile        ,2890735600,90735600/0001  ,,21/08/2006,14:04,Mobile Phone,07917 543777      ,00:00:38,0,0.09
Mobile        ,2890735600,90735600/0001  ,,21/08/2006,14:10,Mobile Phone,07747 012191      ,00:00:39,0,0.09
0845 numbers       ,2890735600,90735600/0001  ,,21/08/2006,14:15,0845 Numbers,0845 0044040      ,00:04:01,0,0.135
Ntnl          ,2890735600,90735600/0001  ,,21/08/2006,14:20,Chelmsford,01245 808195      ,00:08:20,0,0.67
Mobile        ,2890735600,90735600/0001  ,,21/08/2006,14:20,Mobile Phone,07730 674808      ,00:00:52,0,0.1
Intnl         ,2890735600,90735600/0001  ,,21/08/2006,14:31,Canada,14036192125,00:00:10,0,0.05
Mobile        ,2890735600,90735600/0001  ,,21/08/2006,14:33,Mobile Phone,07793 226878      ,00:01:50,0,0.205
Local         ,2890735600,90735600/0001  ,,21/08/2006,14:33,Castlereagh,028 9044 9101     ,00:03:15,0,0.13
Local         ,2890735600,90735600/0001  ,,21/08/2006,14:36,Belfast,028 9065 3777     ,00:15:33,0,0.625
Local         ,2890735600,90735600/0001  ,,21/08/2006,14:41,Killinchy,028 9754 1603     ,00:00:30,0,0.05
Intnl         ,2890735600,90735600/0001  ,,21/08/2006,15:06,Ntherlnd mbl,31614095402,00:04:12,0,2.31
Mobile        ,2890735600,90735600/0001  ,,21/08/2006,15:17,Mobile Phone,07971 887659      ,00:00:21,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,15:18,Killinchy,028 9754 2344     ,00:00:07,0,0.05
Intnl         ,2890735600,90735600/0001  ,,21/08/2006,15:20,Germany mbl,4.91747E+11,00:00:01,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,15:23,Belfast,028 9026 8828     ,00:00:20,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,21/08/2006,15:30,Rostrevor,028 4173 9077     ,00:03:11,0,0.255
Mobile        ,2890735600,90735600/0001  ,,21/08/2006,15:41,Mobile Phone,07729 912395      ,00:07:40,0,0.845
Mobile        ,2890735600,90735600/0001  ,,21/08/2006,15:43,Mobile Phone,07795 076347      ,00:00:31,0,0.07
Local         ,2890735600,90735600/0001  ,,21/08/2006,15:50,Belfast,028 9066 8888     ,00:02:07,0,0.085
Local         ,2890735600,90735600/0001  ,,21/08/2006,15:53,,28905345901,00:00:09,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,15:57,Belfast,028 9026 8828     ,00:00:01,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,16:12,Ballynahinch,028 9756 5525     ,00:00:48,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,16:25,Holywood,028 9042 1100     ,00:00:17,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,21/08/2006,16:28,Ballymena,028 2565 6692     ,00:00:38,0,0.055
Local         ,2890735600,90735600/0001  ,,21/08/2006,16:33,Belfast,028 9024 5454     ,00:00:31,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,16:37,Antrim,028 9442 8105     ,00:01:10,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,21/08/2006,16:39,Eglinton,028 7181 2753     ,00:00:03,0,0.05
0845 numbers       ,2890735600,90735600/0001  ,,21/08/2006,16:45,0845 Numbers,0845 4400600      ,00:03:29,0,0.118
Mobile        ,2890735600,90735600/0001  ,,21/08/2006,16:46,Mobile Phone,07917 543777      ,00:00:43,0,0.1
Local         ,2890735600,90735600/0001  ,,21/08/2006,16:46,Belfast,028 9080 8220     ,00:00:38,0,0.05
Local         ,2890735600,90735600/0001  ,,21/08/2006,16:52,Belfast,028 9024 5454     ,00:01:12,0,0.05
Mobile        ,2890735600,90735600/0001  ,,21/08/2006,16:53,Mobile Phone,07746 092368      ,00:01:30,0,0.165
Mobile        ,2890735600,90735600/0001  ,,21/08/2006,17:00,Mobile Phone,07920 786569      ,00:00:40,0,0.095
Ntnl          ,2890735600,90735600/0001  ,,21/08/2006,17:25,Milton Keyns,01908 694425      ,00:00:54,0,0.075
Ntnl          ,2890735600,90735600/0001  ,,21/08/2006,17:34,Bolton,01204 594131      ,00:01:44,0,0.14
Ntnl          ,2890735600,90735600/0001  ,,21/08/2006,17:38,Manchester,0161 839 3544     ,00:01:34,0,0.13
Ntnl          ,2890735600,90735600/0001  ,,21/08/2006,17:40,Milton Keyns,01908 260304      ,00:01:30,0,0.12
Ntnl          ,2890735600,90735600/0001  ,,21/08/2006,17:43,Bristol,0117 968 2403     ,00:01:11,0,0.095
Mobile        ,2890735600,90735600/0001  ,,21/08/2006,18:47,Mobile Phone,07704 522417      ,00:00:29,0,0.055
Local         ,2890735600,90735600/0001  ,,22/08/2006,06:50,Belfast,028 9053 4555     ,00:01:30,0,0.05
Local         ,2890735600,90735600/0001  ,,22/08/2006,06:52,Belfast,028 9053 4555     ,00:00:15,0,0.05
Local         ,2890735600,90735600/0001  ,,22/08/2006,06:53,Belfast,028 9053 4555     ,00:00:20,0,0.05
Local         ,2890735600,90735600/0001  ,,22/08/2006,09:05,Newtownards,028 9181 1538     ,00:00:13,0,0.05
Intnl         ,2890735600,90735600/0001  ,,22/08/2006,09:06,Germany,4.92118E+11,00:02:55,0,0.875
Ntnl          ,2890735600,90735600/0001  ,,22/08/2006,09:15,Larne,028 2827 5933     ,00:05:55,0,0.475
Local         ,2890735600,90735600/0001  ,,22/08/2006,09:15,Newtownards,028 9181 1538     ,00:01:42,0,0.07
0845 numbers       ,2890735600,90735600/0001  ,,22/08/2006,09:16,0845 Numbers,0845 7365024      ,00:00:35,0,0.05
Local         ,2890735600,90735600/0001  ,,22/08/2006,09:16,Belfast,028 9076 5518     ,00:03:08,0,0.13
0845 numbers       ,2890735600,90735600/0001  ,,22/08/2006,09:17,0845 Numbers,0845 7365024      ,00:01:01,0,0.05
Local         ,2890735600,90735600/0001  ,,22/08/2006,09:22,Ballynahinch,028 9756 5525     ,00:00:33,0,0.05
Local         ,2890735600,90735600/0001  ,,22/08/2006,09:48,Belfast,028 9073 2181     ,00:00:54,0,0.05
Local         ,2890735600,90735600/0001  ,,22/08/2006,10:00,Maze,028 9262 2766     ,00:00:31,0,0.05
Local         ,2890735600,90735600/0001  ,,22/08/2006,10:01,Comber,028 9187 1778     ,00:01:25,0,0.06
Ntnl          ,2890735600,90735600/0001  ,,22/08/2006,10:02,Crossmaglen,028 3086 8207     ,00:01:01,0,0.085
Ntnl          ,2890735600,90735600/0001  ,,22/08/2006,10:03,Crossmaglen,028 3086 1704     ,00:00:21,0,0.05
Local         ,2890735600,90735600/0001  ,,22/08/2006,10:03,Holywood,028 9042 5980     ,00:00:14,0,0.05
Local         ,2890735600,90735600/0001  ,,22/08/2006,10:05,Belfast,028 9079 2900     ,00:02:14,0,0.09
Mobile        ,2890735600,90735600/0001  ,,22/08/2006,10:05,Mobile Phone,07803 892652      ,00:02:19,0,0.255
Ntnl          ,2890735600,90735600/0001  ,,22/08/2006,10:08,Eglinton,028 7181 2753     ,00:01:14,0,0.1
Ntnl          ,2890735600,90735600/0001  ,,22/08/2006,10:10,Strabane,028 7138 3143     ,00:00:03,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,22/08/2006,10:10,Omagh,028 8224 0044     ,00:03:35,0,0.29
Mobile        ,2890735600,90735600/0001  ,,22/08/2006,10:13,Mobile Phone,07764 140317      ,00:00:21,0,0.05
Mobile        ,2890735600,90735600/0001  ,,22/08/2006,10:15,Mobile Phone,07831 640000      ,00:01:31,0,0.21
Mobile        ,2890735600,90735600/0001  ,,22/08/2006,10:21,Mobile Phone,07834 543179      ,00:00:35,0,0.065
Mobile        ,2890735600,90735600/0001  ,,22/08/2006,10:22,Mobile Phone,07920 186336      ,00:01:17,0,0.175
Local         ,2890735600,90735600/0001  ,,22/08/2006,10:23,Belfast,028 9040 3004     ,00:00:20,0,0.05
Local         ,2890735600,90735600/0001  ,,22/08/2006,10:28,Antrim,028 9446 4231     ,00:00:43,0,0.05
Mobile        ,2890735600,90735600/0001  ,,22/08/2006,10:29,Mobile Phone,07732 651558      ,00:05:40,0,0.625
Ntnl          ,2890735600,90735600/0001  ,,22/08/2006,10:56,Warrenpoint,028 4175 4261     ,00:00:37,0,0.05
Local         ,2890735600,90735600/0001  ,,22/08/2006,10:56,Belfast,028 9020 1000     ,00:00:20,0,0.05
Mobile        ,2890735600,90735600/0001  ,,22/08/2006,10:57,Mobile Phone,07739 214668      ,00:03:05,0,0.34
Mobile        ,2890735600,90735600/0001  ,,22/08/2006,10:58,Mobile Phone,07920 186336      ,00:00:26,0,0.06
Local         ,2890735600,90735600/0001  ,,22/08/2006,11:05,Maze,028 9262 1115     ,00:09:48,0,0.395
Local         ,2890735600,90735600/0001  ,,22/08/2006,11:08,Belfast,028 9073 9995     ,00:02:33,0,0.105
Local         ,2890735600,90735600/0001  ,,22/08/2006,11:10,Belfast,028 9037 0030     ,00:03:15,0,0.13
Local         ,2890735600,90735600/0001  ,,22/08/2006,11:11,Dundonald,028 9048 8960     ,00:01:02,0,0.05
Mobile        ,2890735600,90735600/0001  ,,22/08/2006,11:15,Mobile Phone,07787 572241      ,00:05:37,0,0.765
Local         ,2890735600,90735600/0001  ,,22/08/2006,11:17,Belfast,028 9024 0785     ,00:00:56,0,0.05
Local         ,2890735600,90735600/0001  ,,22/08/2006,11:18,Belfast,028 9056 7372     ,00:00:06,0,0.05
Local         ,2890735600,90735600/0001  ,,22/08/2006,11:18,Belfast,028 9045 4166     ,00:01:09,0,0.05
Local         ,2890735600,90735600/0001  ,,22/08/2006,11:19,Belfast,028 9038 8800     ,00:00:58,0,0.05
Ntnl          ,2890735600,90735600/0001  ,,22/08/2006,11:20,Downpatrick,028 4461 9000     ,00:00:37,0,0.05
